Id Mode logP wjh wjk whk wvj wvh wvk wij wih wik whvi ejh ejk ehk evj evh evk eij eih eik ehvi 
1932 FU 0.469 14.048 14.185 14.286 14.196 14.361 14.195 14.196 14.117 14.190 14.170 0.120 0.077 0.166 0.046 0.041 0.061 0.069 0.062 0.063 0.061 
1937 FO 0.025 14.860 15.077 15.237 15.331 15.472 15.168 15.295 15.062 15.138 15.199 0.182 0.095 0.207 0.075 0.070 0.069 0.102 0.085 0.071 0.081 
1938 FU 0.610 13.788 13.853 13.901 13.906 14.105 13.878 13.906 13.844 13.870 13.897 0.147 0.066 0.154 0.061 0.056 0.046 0.085 0.070 0.048 0.068 
1939 FU 0.782 13.101 13.253 13.365 13.329 13.539 13.287 13.336 13.211 13.278 13.279 0.084 0.046 0.097 0.041 0.036 0.034 0.064 0.042 0.036 0.045 
1940 FU 0.972 12.715 12.721 12.728 12.608 13.039 12.700 12.528 12.633 12.676 12.757 0.078 0.042 0.080 0.044 0.038 0.029 0.067 0.036 0.031 0.040 
1941 FU 0.833 12.963 13.105 13.210 13.184 13.421 13.141 13.227 13.087 13.141 13.125 0.079 0.035 0.082 0.037 0.032 0.025 0.061 0.041 0.027 0.044 
1942 FU 0.856 12.619 12.797 12.928 12.921 13.112 12.846 12.879 12.741 12.822 12.862 0.083 0.042 0.074 0.049 0.043 0.026 0.072 0.035 0.028 0.039 
1945 FU 0.886 12.998 13.003 13.008 13.012 13.344 13.018 13.011 13.008 13.010 13.064 0.082 0.046 0.081 0.049 0.043 0.031 0.072 0.034 0.033 0.038 
1947 FU 0.528 13.927 14.085 14.202 14.332 14.494 14.174 14.391 14.142 14.169 14.185 0.109 0.063 0.135 0.048 0.043 0.048 0.071 0.054 0.050 0.054 
1948 FU 0.601 13.520 13.754 13.926 13.926 14.085 13.818 13.900 13.696 13.796 13.817 0.093 0.061 0.133 0.035 0.030 0.049 0.058 0.051 0.051 0.052 
1949 FO 0.732 12.724 12.795 12.848 12.873 13.130 12.831 12.873 12.795 12.819 12.863 0.089 0.052 0.112 0.039 0.034 0.040 0.062 0.046 0.042 0.048 
1956 FU 0.945 12.722 12.746 12.766 12.871 13.121 12.798 12.810 12.765 12.767 12.887 0.085 0.036 0.094 0.034 0.029 0.027 0.057 0.047 0.029 0.049 
1964 FU 0.800 12.889 13.147 13.337 13.349 13.531 13.223 13.413 13.132 13.221 13.184 0.056 0.040 0.075 0.034 0.028 0.031 0.057 0.030 0.033 0.035 
1968 FO 0.489 13.524 13.618 13.689 13.683 13.884 13.648 13.650 13.584 13.630 13.674 0.075 0.045 0.087 0.041 0.035 0.033 0.064 0.036 0.035 0.040 
1974 FO 0.045 14.817 15.003 15.141 15.104 15.254 15.043 15.129 14.962 15.039 15.014 0.155 0.119 0.234 0.066 0.061 0.093 0.091 0.073 0.095 0.070 
1978 FO 0.496 13.437 13.590 13.702 13.678 13.874 13.627 13.647 13.536 13.608 13.638 0.093 0.053 0.116 0.040 0.035 0.041 0.063 0.048 0.043 0.049 
1981 FO 0.061 14.547 14.824 15.028 15.049 15.197 14.906 14.988 14.752 14.871 14.918 0.112 0.122 0.225 0.056 0.050 0.098 0.080 0.050 0.100 0.051 
1986 FU 0.703 13.193 13.460 13.656 13.618 13.761 13.519 13.603 13.383 13.501 13.494 0.074 0.041 0.085 0.037 0.032 0.030 0.061 0.039 0.032 0.042 
1987 FO 0.504 13.359 13.593 13.766 13.661 13.809 13.622 13.682 13.509 13.619 13.566 0.060 0.044 0.088 0.031 0.025 0.035 0.055 0.034 0.037 0.038 
1991 FO 0.350 13.849 14.076 14.242 13.813 14.017 13.996 13.697 13.781 13.978 13.913 0.128 0.068 0.160 0.045 0.041 0.053 0.068 0.067 0.055 0.066 
1994 FU 0.890 12.549 12.800 12.984 13.026 13.169 12.882 13.032 12.773 12.864 12.873 0.055 0.034 0.065 0.033 0.027 0.025 0.056 0.030 0.027 0.035 
1996 FO 0.591 13.076 13.302 13.469 13.499 13.645 13.374 13.532 13.287 13.366 13.355 0.061 0.036 0.081 0.028 0.022 0.029 0.052 0.037 0.031 0.040 
2002 FO 0.339 14.069 14.222 14.335 14.262 14.464 14.243 14.270 14.164 14.238 14.223 0.114 0.063 0.134 0.051 0.046 0.047 0.074 0.055 0.049 0.055 
2007 FU 0.778 13.198 13.387 13.528 13.476 13.673 13.425 13.515 13.346 13.424 13.391 0.065 0.041 0.089 0.031 0.025 0.033 0.054 0.038 0.035 0.041 
2008 FU 0.876 12.799 12.939 13.043 13.073 13.257 12.991 13.094 12.937 12.983 12.995 0.061 0.030 0.070 0.030 0.024 0.023 0.053 0.036 0.026 0.040 
2012 FU 0.873 12.702 12.910 13.063 13.040 13.223 12.961 13.096 12.885 12.962 12.923 0.070 0.039 0.080 0.037 0.032 0.029 0.061 0.036 0.031 0.040 
2014 FU 0.432 14.159 14.459 14.679 14.446 14.630 14.462 14.436 14.289 14.456 14.377 0.107 0.083 0.155 0.056 0.050 0.064 0.080 0.046 0.066 0.048 
2018 FU 0.856 12.900 13.071 13.197 13.100 13.316 13.089 13.133 13.010 13.091 13.049 0.058 0.036 0.073 0.032 0.026 0.028 0.056 0.033 0.030 0.037 
2019 FU 1.449 11.110 11.201 11.269 11.246 11.499 11.226 11.239 11.172 11.215 11.243 0.097 0.051 0.095 0.053 0.047 0.034 0.077 0.041 0.036 0.044 
2021 FU 0.619 13.679 13.830 13.942 13.884 14.081 13.856 13.902 13.784 13.852 13.835 0.084 0.061 0.121 0.041 0.036 0.048 0.064 0.042 0.050 0.045 
2031 FU 0.501 14.050 14.161 14.242 14.088 14.279 14.144 14.078 14.065 14.142 14.112 0.112 0.060 0.141 0.040 0.036 0.047 0.063 0.060 0.049 0.060 
2034 FO 0.333 13.728 14.103 14.378 14.277 14.374 14.166 14.311 13.998 14.160 14.078 0.105 0.065 0.136 0.047 0.042 0.050 0.070 0.052 0.052 0.053 
2041 FO 0.541 13.428 13.558 13.654 13.571 13.768 13.570 13.582 13.501 13.567 13.547 0.081 0.048 0.102 0.038 0.033 0.037 0.061 0.042 0.039 0.045 
2043 FU 0.868 12.952 13.035 13.098 13.173 13.376 13.089 13.228 13.081 13.090 13.103 0.089 0.052 0.120 0.032 0.027 0.042 0.056 0.050 0.044 0.051 
2049 FO 0.661 12.870 13.183 13.412 13.383 13.497 13.255 13.490 13.156 13.266 13.168 0.067 0.036 0.077 0.035 0.029 0.027 0.058 0.036 0.029 0.040 
2052 FU 0.569 13.661 13.885 14.050 14.115 14.287 13.969 14.158 13.892 13.961 13.960 0.104 0.048 0.115 0.042 0.037 0.035 0.065 0.054 0.037 0.054 
2056 FU 1.200 11.675 11.785 11.866 11.895 12.118 11.830 11.900 11.781 11.819 11.851 0.057 0.029 0.065 0.031 0.024 0.022 0.054 0.033 0.025 0.038 
2060 FU 0.632 13.453 13.724 13.923 13.948 14.107 13.806 14.003 13.708 13.801 13.769 0.116 0.055 0.135 0.043 0.038 0.042 0.066 0.061 0.044 0.060 
2073 FO 0.303 13.849 14.194 14.447 14.299 14.423 14.235 14.313 14.064 14.228 14.149 0.080 0.045 0.093 0.040 0.035 0.033 0.063 0.041 0.035 0.043 
2076 FO 0.490 13.625 13.691 13.741 13.600 13.813 13.669 13.574 13.603 13.663 13.658 0.095 0.059 0.121 0.044 0.039 0.045 0.067 0.047 0.047 0.049 
2084 FU 0.471 13.581 13.939 14.203 14.206 14.339 14.035 14.242 13.887 14.022 13.984 0.106 0.066 0.138 0.046 0.041 0.051 0.069 0.053 0.053 0.054 
2085 FO 0.320 14.104 14.337 14.507 14.335 14.486 14.343 14.357 14.222 14.345 14.267 0.113 0.070 0.147 0.048 0.043 0.054 0.071 0.056 0.056 0.056 
2086 FO 0.411 13.906 13.794 13.714 13.801 13.987 13.803 13.795 13.856 13.797 13.874 0.124 0.052 0.124 0.053 0.048 0.035 0.077 0.060 0.037 0.060 
2094 FU 0.879 12.800 12.967 13.091 13.010 13.225 12.990 13.037 12.911 12.989 12.958 0.050 0.029 0.060 0.030 0.023 0.022 0.053 0.030 0.025 0.035 
2097 FU 0.603 13.629 13.802 13.930 14.164 14.322 13.929 14.219 13.902 13.915 13.971 0.142 0.077 0.166 0.061 0.056 0.057 0.085 0.067 0.059 0.066 
2099 FU 0.838 12.841 13.029 13.167 13.073 13.262 13.051 13.037 12.933 13.034 13.036 0.056 0.030 0.066 0.030 0.023 0.023 0.053 0.033 0.026 0.038 
2100 FU 0.767 13.023 13.293 13.491 13.541 13.710 13.383 13.589 13.286 13.375 13.359 0.068 0.036 0.078 0.035 0.029 0.027 0.058 0.037 0.029 0.040 
2101 FU 0.551 13.474 13.791 14.024 14.050 14.184 13.883 14.088 13.758 13.872 13.845 0.094 0.060 0.131 0.037 0.032 0.048 0.060 0.051 0.050 0.052 
2102 FU 1.089 12.128 12.193 12.241 12.321 12.552 12.245 12.341 12.228 12.235 12.282 0.052 0.032 0.066 0.030 0.023 0.025 0.053 0.031 0.027 0.036 
2104 FO 0.436 13.574 13.706 13.804 14.058 14.186 13.829 14.102 13.818 13.814 13.883 0.090 0.042 0.099 0.039 0.034 0.031 0.062 0.047 0.033 0.049 
2106 FU 0.724 12.962 13.399 13.719 13.441 13.633 13.422 13.452 13.190 13.416 13.294 0.092 0.045 0.105 0.039 0.034 0.034 0.062 0.048 0.036 0.049 
2107 FO 0.419 13.268 13.645 13.922 13.667 13.850 13.660 13.660 13.450 13.652 13.555 0.090 0.048 0.105 0.041 0.036 0.036 0.064 0.046 0.038 0.048 
2113 FU 0.664 13.616 13.738 13.829 13.711 14.041 13.742 13.733 13.673 13.742 13.723 0.106 0.050 0.112 0.048 0.043 0.035 0.071 0.052 0.037 0.053 
2118 FO 0.388 13.783 13.937 14.051 14.082 14.238 13.992 14.098 13.930 13.982 13.992 0.087 0.061 0.124 0.039 0.034 0.048 0.062 0.045 0.050 0.047 
2119 FO 0.375 13.667 14.025 14.288 14.318 14.395 14.127 14.418 14.014 14.131 14.048 0.134 0.077 0.157 0.062 0.056 0.056 0.087 0.061 0.058 0.060 
2122 FU 0.411 13.999 14.296 14.514 14.446 14.593 14.352 14.414 14.192 14.330 14.322 0.108 0.046 0.122 0.037 0.033 0.035 0.061 0.059 0.037 0.059 
2124 FO 0.607 13.209 13.259 13.297 13.418 13.608 13.320 13.448 13.321 13.312 13.361 0.062 0.044 0.090 0.031 0.024 0.035 0.054 0.036 0.037 0.040 
2126 FO 0.259 14.157 14.589 14.906 14.812 14.889 14.668 14.919 14.508 14.678 14.538 0.142 0.098 0.199 0.059 0.054 0.076 0.083 0.068 0.078 0.067 
2127 FU 0.870 12.623 12.919 13.138 13.227 13.388 13.029 13.311 12.941 13.026 12.997 0.064 0.048 0.093 0.035 0.029 0.038 0.058 0.034 0.040 0.038 
2128 FO 0.371 13.714 13.951 14.125 14.168 14.281 14.028 14.210 13.943 14.022 14.003 0.099 0.064 0.125 0.049 0.043 0.048 0.072 0.046 0.050 0.048 
2130 FO 0.372 13.751 13.941 14.081 14.032 14.208 13.979 14.012 13.873 13.963 13.968 0.117 0.076 0.148 0.058 0.052 0.057 0.082 0.052 0.059 0.053 
2132 FU 0.670 13.116 13.303 13.442 13.482 13.668 13.371 13.517 13.302 13.363 13.365 0.072 0.034 0.075 0.037 0.031 0.024 0.060 0.038 0.027 0.041 
2133 FU 1.052 12.217 12.382 12.504 12.613 12.815 12.467 12.661 12.423 12.459 12.482 0.055 0.022 0.051 0.031 0.025 0.015 0.055 0.032 0.018 0.036 
2139 FO 0.340 13.533 13.996 14.337 14.376 14.497 14.129 14.433 13.949 14.115 14.063 0.134 0.077 0.161 0.059 0.054 0.057 0.083 0.063 0.059 0.062 
2145 FU 0.794 12.823 13.152 13.393 13.322 13.502 13.216 13.402 13.091 13.221 13.135 0.074 0.038 0.078 0.039 0.033 0.027 0.062 0.037 0.029 0.040 
2146 FU 0.692 13.428 13.540 13.623 13.750 13.926 13.617 13.808 13.605 13.614 13.636 0.123 0.058 0.147 0.041 0.037 0.045 0.064 0.066 0.047 0.065 
2153 FU 0.618 13.249 13.662 13.965 14.160 14.235 13.832 14.272 13.721 13.826 13.790 0.111 0.064 0.140 0.045 0.040 0.049 0.068 0.057 0.051 0.057 
2154 FO 0.503 13.302 13.583 13.790 13.757 13.931 13.649 13.735 13.504 13.627 13.631 0.076 0.047 0.093 0.039 0.034 0.035 0.062 0.039 0.037 0.042 
2159 FU 0.644 13.253 13.641 13.926 13.853 14.013 13.719 13.868 13.538 13.704 13.655 0.073 0.047 0.094 0.037 0.032 0.036 0.061 0.038 0.038 0.041 
2163 FO 0.337 13.701 14.109 14.407 14.396 14.518 14.211 14.452 14.048 14.202 14.138 0.101 0.080 0.150 0.052 0.046 0.062 0.075 0.045 0.064 0.047 
2169 FO 0.338 13.808 14.131 14.368 14.390 14.487 14.222 14.416 14.089 14.209 14.182 0.109 0.065 0.143 0.042 0.037 0.051 0.065 0.057 0.053 0.057 
2170 FU 0.799 13.161 13.208 13.244 13.368 13.545 13.268 13.436 13.289 13.271 13.292 0.081 0.044 0.081 0.046 0.040 0.030 0.069 0.036 0.032 0.040 
2176 FU 1.363 11.166 11.327 11.447 11.609 11.819 11.430 11.794 11.456 11.454 11.400 0.048 0.032 0.063 0.029 0.022 0.025 0.053 0.029 0.027 0.035 
2178 FU 0.433 14.138 14.405 14.602 14.408 14.564 14.413 14.433 14.275 14.415 14.325 0.144 0.071 0.167 0.054 0.049 0.053 0.078 0.073 0.055 0.070 
2180 FU 0.413 14.032 14.419 14.703 14.578 14.707 14.478 14.619 14.304 14.474 14.382 0.145 0.102 0.189 0.075 0.069 0.076 0.102 0.058 0.078 0.058 
2183 FO 0.439 13.859 13.869 13.878 13.869 14.049 13.876 13.877 13.869 13.874 13.893 0.094 0.048 0.108 0.041 0.036 0.036 0.064 0.048 0.038 0.049 
2184 FU 0.620 13.428 13.711 13.919 14.003 14.152 13.815 14.059 13.720 13.806 13.794 0.084 0.051 0.107 0.038 0.033 0.039 0.061 0.044 0.041 0.046 
2189 FU 1.041 12.105 12.284 12.415 12.537 12.694 12.375 12.598 12.333 12.370 12.379 0.049 0.016 0.047 0.027 0.020 0.012 0.051 0.032 0.016 0.036 
2191 FU 0.624 13.350 13.642 13.857 13.842 13.983 13.715 13.867 13.589 13.704 13.675 0.076 0.056 0.112 0.037 0.031 0.044 0.060 0.041 0.046 0.043 
2194 FU 0.739 12.977 13.199 13.362 13.233 13.418 13.218 13.217 13.090 13.207 13.179 0.060 0.042 0.079 0.035 0.029 0.032 0.058 0.032 0.034 0.036 
2198 FU 0.851 12.718 12.973 13.160 13.128 13.321 13.033 13.183 12.934 13.032 12.986 0.061 0.026 0.069 0.027 0.020 0.020 0.051 0.038 0.023 0.041 
2202 FU 0.544 13.721 13.955 14.128 14.215 14.373 14.049 14.275 13.978 14.043 14.034 0.085 0.055 0.114 0.039 0.034 0.043 0.062 0.044 0.045 0.046 
2203 FO 0.409 13.587 14.001 14.304 13.802 13.975 13.942 13.747 13.662 13.936 13.778 0.064 0.057 0.111 0.031 0.024 0.046 0.054 0.037 0.048 0.040 
2204 FU 0.878 12.606 12.835 13.004 13.031 13.191 12.908 13.097 12.834 12.907 12.874 0.057 0.037 0.076 0.031 0.024 0.029 0.054 0.033 0.031 0.038 
2205 FU 0.778 12.978 13.247 13.446 13.435 13.612 13.318 13.469 13.206 13.309 13.283 0.061 0.037 0.069 0.037 0.030 0.027 0.060 0.031 0.029 0.036 
2210 FO 0.514 13.257 13.588 13.831 13.725 13.849 13.639 13.804 13.510 13.647 13.540 0.068 0.058 0.110 0.036 0.030 0.046 0.059 0.036 0.048 0.040 
2213 FO 0.383 13.722 13.987 14.183 14.174 14.304 14.056 14.216 13.951 14.050 14.012 0.073 0.046 0.102 0.031 0.025 0.037 0.054 0.042 0.039 0.045 
2214 FU 0.556 13.552 13.954 14.250 14.162 14.323 14.031 14.180 13.843 14.017 13.959 0.106 0.060 0.137 0.039 0.035 0.047 0.062 0.057 0.049 0.057 
2215 FU 0.511 14.022 14.113 14.180 14.192 14.389 14.147 14.190 14.102 14.136 14.164 0.115 0.072 0.153 0.047 0.042 0.056 0.070 0.058 0.058 0.058 
2219 FO 0.722 12.632 12.863 13.034 13.039 13.192 12.929 13.077 12.838 12.923 12.900 0.039 0.036 0.071 0.025 0.017 0.030 0.049 0.028 0.032 0.034 
2221 FO 0.274 14.325 14.436 14.520 14.604 14.762 14.499 14.639 14.471 14.493 14.513 0.158 0.095 0.217 0.048 0.045 0.076 0.071 0.084 0.078 0.080 
2225 FU 0.847 12.896 13.058 13.179 13.312 13.484 13.150 13.380 13.121 13.147 13.159 0.085 0.042 0.092 0.040 0.035 0.030 0.063 0.043 0.032 0.045 
2226 FU 0.668 13.231 13.545 13.776 13.753 13.923 13.622 13.790 13.490 13.613 13.575 0.088 0.051 0.117 0.033 0.028 0.041 0.056 0.049 0.043 0.050 
2228 FU 0.538 13.702 14.012 14.240 14.194 14.365 14.080 14.243 13.953 14.076 14.021 0.092 0.074 0.151 0.037 0.031 0.060 0.060 0.050 0.062 0.051 
2229 FU 0.688 13.219 13.461 13.638 13.709 13.860 13.550 13.749 13.464 13.540 13.538 0.077 0.057 0.113 0.037 0.032 0.045 0.061 0.041 0.047 0.043 
2233 FO 0.484 13.282 13.627 13.880 13.970 14.082 13.747 14.061 13.642 13.744 13.698 0.099 0.058 0.112 0.052 0.046 0.042 0.075 0.044 0.044 0.046 
2234 FU 0.667 13.284 13.621 13.868 13.858 13.996 13.706 13.919 13.578 13.702 13.644 0.112 0.051 0.114 0.052 0.046 0.035 0.075 0.053 0.037 0.054 
2238 FO 0.374 13.682 14.031 14.287 14.125 14.242 14.068 14.157 13.901 14.066 13.969 0.105 0.069 0.141 0.047 0.042 0.053 0.070 0.052 0.055 0.053 
2244 FU 0.626 13.403 13.708 13.931 13.864 14.026 13.767 13.880 13.624 13.756 13.717 0.089 0.061 0.125 0.039 0.034 0.048 0.062 0.046 0.050 0.048 
2245 FO 0.403 13.675 13.844 13.969 14.004 14.133 13.903 14.001 13.827 13.888 13.907 0.087 0.045 0.106 0.034 0.029 0.035 0.057 0.048 0.037 0.049 
2248 FO 0.352 13.687 13.994 14.219 14.126 14.266 14.044 14.149 13.901 14.037 13.980 0.134 0.075 0.137 0.072 0.066 0.051 0.098 0.052 0.053 0.053 
2249 FU 0.776 12.957 13.082 13.174 13.244 13.428 13.143 13.274 13.105 13.136 13.157 0.092 0.048 0.111 0.038 0.033 0.037 0.061 0.049 0.039 0.050 
2250 FU 0.684 13.215 13.496 13.703 13.732 13.908 13.583 13.788 13.481 13.577 13.548 0.078 0.043 0.091 0.038 0.033 0.032 0.061 0.041 0.034 0.043 
2251 FO 0.261 14.077 14.463 14.746 14.499 14.631 14.482 14.537 14.290 14.485 14.351 0.153 0.080 0.186 0.056 0.052 0.061 0.080 0.078 0.063 0.075 
2254 FO 0.262 13.798 14.196 14.487 14.370 14.491 14.260 14.348 14.053 14.239 14.191 0.180 0.086 0.195 0.073 0.068 0.061 0.100 0.085 0.063 0.081 
2255 FU 0.533 13.406 13.778 14.052 14.191 14.285 13.921 14.204 13.774 13.894 13.914 0.141 0.073 0.168 0.053 0.048 0.055 0.077 0.071 0.057 0.069 
2256 FU 0.666 13.247 13.587 13.837 13.813 13.969 13.669 13.860 13.531 13.662 13.612 0.124 0.068 0.116 0.071 0.064 0.044 0.097 0.044 0.046 0.046 
2257 FO 0.277 14.180 14.467 14.678 14.589 14.744 14.514 14.624 14.386 14.511 14.450 0.167 0.098 0.203 0.072 0.067 0.073 0.098 0.077 0.075 0.074 
2258 FO -0.141 15.478 15.552 15.609 15.912 16.049 15.678 15.893 15.671 15.646 15.785 0.250 0.177 0.376 0.079 0.076 0.141 0.107 0.128 0.144 0.120 
2262 FU 0.893 12.671 12.829 12.946 13.025 13.216 12.903 13.056 12.850 12.893 12.915 0.066 0.031 0.066 0.036 0.030 0.021 0.059 0.035 0.024 0.039 
2263 FO 0.510 13.213 13.522 13.750 13.695 13.836 13.586 13.709 13.443 13.575 13.537 0.074 0.041 0.097 0.030 0.024 0.033 0.053 0.043 0.035 0.045 
2264 FU 0.589 13.786 13.885 13.959 13.976 14.192 13.924 13.988 13.881 13.916 13.938 0.081 0.058 0.114 0.039 0.034 0.045 0.062 0.041 0.047 0.044 
2265 FU 0.665 13.319 13.540 13.703 13.732 13.892 13.611 13.742 13.515 13.597 13.604 0.079 0.046 0.097 0.037 0.032 0.035 0.061 0.041 0.037 0.044 
2266 FO 0.117 14.612 14.850 15.026 15.186 15.339 14.969 15.214 14.891 14.950 14.990 0.164 0.145 0.285 0.063 0.058 0.116 0.088 0.081 0.119 0.078 
2271 FO 0.365 13.701 14.026 14.265 14.142 14.274 14.071 14.162 13.914 14.064 13.995 0.109 0.073 0.162 0.034 0.030 0.059 0.057 0.061 0.061 0.060 
2273 FU 0.529 13.619 13.958 14.207 14.131 14.281 14.022 14.157 13.868 14.014 13.957 0.088 0.046 0.108 0.036 0.030 0.036 0.059 0.048 0.038 0.049 
2274 FO -0.095 15.077 15.480 15.775 15.670 15.800 15.549 15.623 15.330 15.521 15.496 0.233 0.185 0.363 0.095 0.089 0.145 0.126 0.107 0.149 0.101 
2275 FO 0.390 13.679 13.880 14.029 14.122 14.256 13.967 14.137 13.891 13.951 13.976 0.122 0.056 0.149 0.034 0.030 0.045 0.057 0.068 0.047 0.067 
2276 FO 0.577 13.189 13.384 13.528 13.475 13.622 13.421 13.517 13.341 13.422 13.377 0.059 0.032 0.072 0.030 0.024 0.025 0.053 0.035 0.027 0.039 
2279 FU 0.616 13.695 13.821 13.914 13.822 14.010 13.829 13.870 13.778 13.837 13.787 0.166 0.077 0.177 0.068 0.063 0.054 0.094 0.079 0.056 0.076 
2280 FU 0.402 14.075 14.465 14.751 14.767 14.882 14.572 14.855 14.435 14.571 14.495 0.203 0.098 0.231 0.074 0.070 0.072 0.101 0.100 0.074 0.095 
2281 FU 0.576 13.688 13.861 13.990 14.076 14.229 13.939 14.100 13.879 13.927 13.949 0.109 0.063 0.136 0.046 0.041 0.048 0.069 0.055 0.050 0.055 
2285 FO 0.346 13.882 14.132 14.315 14.200 14.343 14.161 14.168 14.015 14.144 14.122 0.086 0.057 0.116 0.040 0.035 0.044 0.063 0.044 0.046 0.046 
2286 FU 0.965 12.500 12.747 12.929 12.748 12.955 12.756 12.709 12.599 12.740 12.710 0.073 0.062 0.117 0.038 0.033 0.049 0.061 0.037 0.051 0.040 
2288 FU 0.473 14.033 14.236 14.385 14.405 14.570 14.299 14.429 14.217 14.290 14.286 0.124 0.084 0.179 0.046 0.041 0.067 0.069 0.064 0.069 0.063 
2289 FU 0.570 13.654 13.867 14.024 14.014 14.194 13.924 14.026 13.827 13.913 13.908 0.098 0.065 0.132 0.044 0.039 0.050 0.067 0.049 0.052 0.050 
2295 FU 0.464 13.926 14.216 14.430 14.422 14.558 14.291 14.442 14.165 14.279 14.256 0.085 0.062 0.121 0.042 0.037 0.048 0.065 0.042 0.050 0.045 
2297 FO 0.271 14.092 14.400 14.625 14.481 14.609 14.433 14.450 14.258 14.415 14.375 0.165 0.111 0.198 0.090 0.083 0.080 0.119 0.060 0.082 0.060 
2298 FU 0.577 13.525 13.825 14.045 13.972 14.127 13.881 14.011 13.750 13.877 13.818 0.095 0.059 0.125 0.041 0.036 0.046 0.064 0.049 0.048 0.050 
2302 FU 0.458 13.924 14.199 14.401 14.399 14.539 14.272 14.431 14.159 14.263 14.235 0.071 0.048 0.086 0.042 0.036 0.035 0.065 0.033 0.037 0.037 
2303 FO 0.545 13.279 13.463 13.600 13.571 13.759 13.507 13.573 13.416 13.496 13.495 0.077 0.048 0.100 0.036 0.030 0.037 0.059 0.041 0.039 0.044 
2306 FO 0.391 13.841 14.001 14.119 14.201 14.351 14.074 14.258 14.035 14.072 14.070 0.138 0.098 0.201 0.055 0.050 0.077 0.079 0.068 0.079 0.067 
2308 FU 0.759 13.114 13.317 13.467 13.482 13.662 13.380 13.522 13.303 13.374 13.361 0.075 0.033 0.088 0.029 0.023 0.026 0.053 0.044 0.028 0.046 
2309 FU 0.524 13.787 13.992 14.143 14.223 14.382 14.076 14.262 14.007 14.066 14.074 0.100 0.069 0.152 0.031 0.027 0.056 0.055 0.057 0.058 0.057 
2312 FU 0.436 14.114 14.364 14.548 14.534 14.695 14.428 14.561 14.321 14.419 14.396 0.164 0.087 0.189 0.069 0.064 0.064 0.095 0.077 0.066 0.074 
2313 FU 0.517 13.655 13.991 14.238 14.152 14.354 14.054 14.176 13.897 14.044 13.994 0.191 0.106 0.221 0.084 0.078 0.077 0.112 0.086 0.079 0.082 
2314 FU 0.668 13.211 13.588 13.865 13.789 13.944 13.662 13.821 13.493 13.653 13.590 0.097 0.053 0.121 0.037 0.032 0.041 0.061 0.052 0.043 0.053 
2315 FO 0.431 13.540 13.863 14.100 13.990 14.134 13.912 14.003 13.755 13.903 13.844 0.091 0.057 0.119 0.040 0.035 0.044 0.063 0.047 0.046 0.049 
2317 FU 0.604 13.422 13.790 14.060 14.015 14.160 13.872 14.068 13.721 13.867 13.800 0.115 0.082 0.179 0.035 0.031 0.067 0.058 0.064 0.069 0.063 
2323 FO 0.264 13.986 14.253 14.450 14.546 14.714 14.358 14.554 14.250 14.337 14.366 0.129 0.099 0.191 0.060 0.054 0.077 0.084 0.059 0.079 0.059 
2324 FO 0.425 13.622 13.827 13.978 13.964 14.101 13.879 13.966 13.781 13.866 13.862 0.083 0.047 0.111 0.029 0.024 0.038 0.053 0.048 0.040 0.049 
2326 FO 0.330 14.181 14.374 14.516 14.414 14.585 14.395 14.464 14.313 14.401 14.336 0.141 0.138 0.260 0.063 0.057 0.110 0.088 0.065 0.113 0.064 
2327 FU 0.491 13.787 14.092 14.317 14.430 14.542 14.210 14.471 14.103 14.195 14.195 0.158 0.088 0.169 0.079 0.073 0.061 0.107 0.064 0.063 0.063 
2334 FO 0.238 14.102 14.393 14.608 14.665 14.777 14.489 14.715 14.385 14.481 14.456 0.115 0.083 0.171 0.045 0.040 0.066 0.068 0.059 0.068 0.059 
2335 FU 0.681 13.336 13.519 13.655 13.723 13.959 13.597 13.701 13.507 13.572 13.632 0.076 0.044 0.095 0.035 0.029 0.034 0.058 0.041 0.036 0.044 
2338 FU 0.531 13.680 13.976 14.193 14.232 14.385 14.068 14.273 13.954 14.057 14.038 0.167 0.088 0.190 0.071 0.066 0.064 0.097 0.078 0.066 0.075 
2347 FU 0.619 13.535 13.764 13.933 13.949 14.142 13.834 13.987 13.745 13.827 13.813 0.102 0.061 0.126 0.047 0.042 0.046 0.070 0.050 0.048 0.051 
2349 FU 0.699 13.192 13.509 13.742 13.659 13.813 13.566 13.702 13.428 13.563 13.496 0.078 0.058 0.115 0.038 0.033 0.046 0.061 0.041 0.048 0.043 
2350 FU 0.663 13.300 13.537 13.711 13.690 13.888 13.596 13.727 13.498 13.590 13.565 0.117 0.070 0.156 0.042 0.038 0.055 0.065 0.062 0.057 0.061 
2354 FU 0.633 13.469 13.714 13.895 13.886 14.068 13.779 13.899 13.669 13.766 13.759 0.119 0.057 0.142 0.040 0.036 0.044 0.063 0.064 0.046 0.063 
2357 FO 0.366 13.869 14.083 14.240 14.262 14.408 14.149 14.290 14.065 14.141 14.131 0.075 0.054 0.101 0.041 0.035 0.041 0.064 0.036 0.043 0.040 
2359 FO 0.373 13.474 13.801 14.041 14.066 14.203 13.896 14.046 13.739 13.869 13.882 0.105 0.056 0.135 0.035 0.030 0.045 0.058 0.058 0.047 0.058 
2361 FU 0.541 13.844 13.968 14.060 14.151 14.366 14.038 14.144 13.984 14.018 14.079 0.142 0.066 0.164 0.050 0.046 0.050 0.073 0.074 0.052 0.071 
